"Regionale Verteilung der Ärzte in der
vertragsärztlichen Versorgung, 2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,Nordfriesland,Kreise,"44,4","15,4","55,8","70,3","25,6","0,9","160,8",,,,,,,,"70,0","50,0","63,1","100,0","0,0","0,7","6,0","16,7","33,3","57,3","25,0","75,0","0,7","7,3","10,3","10,3","55,9","27,6","62,1","0,7","17,5","55,0","10,0","56,4","65,0","20,0","0,9","12,1","43,0","18,2","56,2","77,7","21,5","1,0","73,1","16,7","0,0","54,8","83,3","16,7","0,9","3,6","50,0","0,0","56,8","100,0","0,0","1,0","2,4",,,,,,,,"41,7","0,0","50,0","50,0","33,3","0,9","7,3",,,,,,,,,,,,,,,"40,0","10,0","56,6","40,0","40,0","0,9","6,0","78,4","10,8","53,8","97,3","2,7","0,7","22,4",,,,,,,,"40,0","0,0","52,6","80,0","20,0","1,0","3,0",,,,,,,
1055,Ostholstein,Kreise,"47,1","10,9","54,1","77,6","19,3","0,9","178,0",,,,,,,,"76,9","23,1","59,9","92,3","7,7","0,7","6,5","46,2","0,0","51,5","84,6","15,4","1,0","6,5","11,9","2,4","53,3","61,9","23,8","0,9","20,9","75,9","13,8","54,5","82,8","6,9","0,9","14,5","44,8","11,0","54,5","74,2","25,2","0,9","81,3","40,0","10,0","53,8","90,0","10,0","0,9","5,0","62,5","0,0","45,5","62,5","37,5","0,9","4,0",,,,,,,,"46,7","6,7","53,5","86,7","13,3","0,9","7,5",,,,,,,,,,,,,,,"43,8","18,8","51,6","81,3","18,8","0,8","8,0","76,3","15,8","55,4","94,7","2,6","0,7","18,9",,,,,,,,"0,0","20,0","53,5","70,0","30,0","0,9","5,0",,,,,,,
1056,Pinneberg,Kreise,"60,4","12,1","54,2","74,2","23,8","0,9","153,5",,,,,,,,"87,5","12,5","57,8","100,0","0,0","0,7","5,1","63,2","10,5","48,8","36,8","63,2","0,9","6,1","9,1","6,1","52,9","75,8","18,2","0,9","10,6","73,7","5,3","54,9","60,5","28,9","0,9","12,2","58,0","14,6","54,8","69,8","30,2","0,9","65,6","30,8","0,0","52,8","84,6","15,4","0,9","4,2","66,7","0,0","52,8","76,2","23,8","0,7","6,7",,,,,,,,"64,0","4,0","51,6","76,0","24,0","0,8","8,0",,,,,,,,,,,,,,,"61,9","9,5","52,4","71,4","23,8","0,8","6,7","83,3","20,5","55,9","93,6","3,8","0,7","24,9",,,,,,,,"18,2","9,1","51,4","72,7","18,2","0,9","3,5",,,,,,,
1057,Plön,Kreise,"49,5","12,3","54,2","72,5","26,0","0,8","158,3",,,,,,,,"66,7","33,3","61,0","100,0","0,0","0,6","7,0","50,0","12,5","57,8","37,5","62,5","0,9","6,2","16,7","8,3","52,8","66,7","33,3","0,8","9,3","75,0","6,3","52,1","43,8","50,0","0,8","12,4","37,9","14,7","54,7","70,5","28,4","0,9","73,7","40,0","40,0","61,6","80,0","20,0","0,9","3,9","100,0","0,0","48,7","0,0","100,0","0,5","4,7",,,,,,,,"68,8","0,0","51,6","93,8","0,0","0,6","12,4",,,,,,,,,,,,,,,"33,3","16,7","52,5","100,0","0,0","1,0","4,7","69,2","7,7","53,0","100,0","0,0","0,7","20,2",,,,,,,,"40,0","0,0","53,4","60,0","40,0","0,8","3,9",,,,,,,
1058,Rendsburg-Eckernförde,Kreise,"51,6","11,1","53,5","71,7","26,8","0,8","171,0",,,,,,,,"50,0","41,7","62,4","100,0","0,0","0,8","4,4","47,8","4,3","50,2","21,7","78,3","0,6","8,4","23,1","7,7","55,1","51,3","38,5","0,8","14,3","78,1","9,4","54,2","71,9","28,1","0,8","11,7","45,5","10,0","53,3","76,0","23,5","0,9","73,3","31,3","6,3","49,3","31,3","68,8","0,6","5,9","44,4","0,0","48,7","88,9","11,1","0,7","3,3",,,,,,,,"65,5","6,9","54,8","72,4","24,1","0,8","10,6",,,,,,,,,,,,,,,"42,9","7,1","55,4","35,7","64,3","0,8","5,1","73,3","17,4","52,8","90,7","8,1","0,6","31,5",,,,,,,,"28,6","14,3","58,0","85,7","14,3","1,0","2,6",,,,,,,
1059,Schleswig-Flensburg,Kreise,"50,0","11,6","53,3","69,6","28,3","0,9","138,3",,,,,,,,"80,0","50,0","61,9","80,0","0,0","0,6","5,0","75,0","0,0","51,8","62,5","37,5","0,8","4,0","12,5","12,5","54,6","37,5","56,3","0,9","8,0","72,2","5,6","52,9","88,9","11,1","0,9","9,0","46,5","10,6","53,0","64,8","34,5","0,9","71,2","50,0","0,0","56,2","83,3","16,7","0,8","3,0","60,0","20,0","54,4","60,0","40,0","0,8","2,5",,,,,,,,"61,5","0,0","51,3","61,5","30,8","1,0","6,5",,,,,,,,,,,,,,,"30,8","15,4","50,9","30,8","61,5","0,6","6,5","61,0","14,6","53,0","100,0","0,0","0,6","20,6",,,,,,,,"0,0","0,0","54,8","100,0","0,0","1,0","2,0",,,,,,,
1060,Segeberg,Kreise,"56,4","9,6","54,0","72,0","25,7","0,9","144,9",,,,,,,,"75,0","16,7","57,0","100,0","0,0","0,7","4,4","44,4","16,7","54,8","66,7","33,3","0,8","6,6","22,9","8,6","54,1","37,1","51,4","0,7","12,8","77,4","3,2","52,3","67,7","25,8","0,9","11,3","55,0","11,7","54,3","70,6","29,4","0,9","65,7","22,2","0,0","49,8","77,8","22,2","1,0","3,3","62,5","0,0","53,4","87,5","12,5","1,0","2,9",,,,,,,,"68,4","0,0","50,3","68,4","31,6","0,9","6,9",,,,,,,,,,,,,,,"45,0","0,0","53,4","70,0","15,0","0,9","7,3","78,9","14,0","55,1","94,7","5,3","0,7","20,8",,,,,,,,"25,0","0,0","51,8","75,0","25,0","0,9","2,9",,,,,,,
1061,Steinburg,Kreise,"58,3","12,6","54,3","62,8","32,7","0,8","169,4",,,,,,,,"87,5","37,5","61,6","87,5","12,5","0,6","6,1","58,3","8,3","52,7","41,7","58,3","0,7","9,1","31,6","10,5","54,3","31,6","57,9","0,7","14,4","77,3","9,1","51,5","50,0","36,4","0,8","16,7","50,6","15,7","55,6","65,2","34,8","0,9","67,6","42,9","14,3","54,6","42,9","57,1","0,9","5,3","25,0","25,0","57,0","100,0","0,0","1,0","3,0",,,,,,,,"83,3","0,0","54,6","66,7","25,0","0,8","9,1",,,,,,,,,,,,,,,"60,0","10,0","54,4","40,0","60,0","0,7","7,6","79,4","8,8","51,7","94,1","0,0","0,7","25,8",,,,,,,,"16,7","0,0","51,3","33,3","33,3","1,0","4,6",,,,,,,
1062,Stormarn,Kreise,"61,3","11,5","54,0","76,6","21,9","0,8","162,1",,,,,,,,"93,3","6,7","53,2","100,0","0,0","0,6","6,2","55,6","5,6","52,9","50,0","50,0","0,7","7,4","3,6","7,1","53,5","64,3","25,0","0,8","11,5","71,4","2,9","53,8","65,7","31,4","0,8","14,4","62,9","13,8","54,6","74,2","25,8","0,9","65,6","27,3","0,0","52,4","90,9","9,1","1,0","4,5","50,0","10,0","54,8","80,0","20,0","0,9","4,1",,,,,,,,"68,4","5,3","52,7","84,2","15,8","0,9","7,8",,,,,,,,,,,,,,,"47,4","15,8","55,4","63,2","36,8","0,8","7,8","85,5","15,9","53,4","94,2","2,9","0,6","28,5",,,,,,,,"20,0","20,0","54,9","70,0","30,0","0,7","4,1",,,,,,,
2000,"Hamburg, Stadt",Kreise,"60,8","15,7","54,4","67,7","28,8","0,8","254,2",,,,,,,,"66,4","29,7","60,6","93,0","6,1","0,7","12,5","55,2","12,6","53,0","49,2","50,3","0,8","10,0","22,1","7,4","53,1","54,9","38,3","0,8","20,0","76,2","9,1","52,0","57,5","38,9","0,8","22,7","57,4","14,7","55,2","62,8","36,4","0,9","73,4","42,5","9,6","52,7","81,5","15,8","0,9","8,0","52,6","12,4","54,2","57,7","38,0","0,8","7,5",,,,,,,,"62,2","6,3","51,5","54,2","39,1","0,8","13,0",,,,,,,,,,,,,,,"45,9","11,7","55,1","66,8","27,8","0,8","11,2","78,2","22,9","54,7","79,6","14,9","0,7","70,9",,,,,,,,"19,8","13,2","54,3","73,6","26,4","0,8","5,0",,,,,,,
3101,"Braunschweig, Stadt",Kreise,"57,0","13,5","54,1","70,5","19,3","0,9","244,7",,,,,,,,"77,3","22,7","61,3","81,8","9,1","0,6","8,9","41,9","3,2","51,7","32,3","54,8","0,9","12,5","16,9","9,2","52,7","47,7","9,2","1,0","26,2","76,9","9,6","54,5","78,8","15,4","0,8","21,0","50,6","13,9","55,1","68,1","31,3","1,0","66,9","33,3","9,5","55,1","81,0","4,8","0,9","8,5","52,4","9,5","55,0","66,7","28,6","0,9","8,5",,,,,,,,"53,3","10,0","55,8","76,7","13,3","1,0","12,1",,,,,,,,,,,,,,,"66,7","11,1","55,3","85,2","14,8","1,0","10,9","80,1","19,9","52,5","81,4","9,6","0,7","62,9",,,,,,,,"25,0","6,3","52,4","68,8","12,5","1,0","6,5",,,,,,,
3102,"Salzgitter, Stadt",Kreise,"49,8","14,9","56,2","80,1","14,9","0,9","192,3",,,,,,,,"100,0","0,0","58,0","100,0","0,0","0,5","1,9","50,0","40,0","64,4","70,0","30,0","0,9","9,6","8,7","13,0","57,7","56,5","30,4","0,9","22,0","60,0","15,0","57,2","70,0","15,0","0,9","19,1","43,5","14,5","56,4","80,6","19,4","1,0","59,3","0,0","20,0","62,2","100,0","0,0","1,0","4,8","57,1","0,0","59,6","100,0","0,0","1,0","6,7",,,,,,,,"45,5","9,1","55,5","63,6","27,3","0,9","10,5",,,,,,,,,,,,,,,"55,6","22,2","58,2","100,0","0,0","1,0","8,6","80,4","15,2","52,1","91,3","4,3","0,8","44,0",,,,,,,,"16,7","0,0","52,8","83,3","0,0","1,0","5,7",,,,,,,
3103,"Wolfsburg, Stadt",Kreise,"54,3","15,2","54,6","69,1","23,5","0,9","196,1",,,,,,,,"50,0","0,0","58,0","100,0","0,0","0,8","1,6","57,9","26,3","55,6","21,1","78,9","0,9","15,3","9,5","14,3","52,2","52,4","38,1","0,8","16,9","80,8","7,7","53,5","53,8","34,6","0,8","21,0","53,6","26,1","57,9","81,2","17,4","1,0","55,7","31,3","12,5","53,8","56,3","18,8","0,8","12,9","42,9","14,3","56,9","100,0","0,0","1,0","5,6",,,,,,,,"64,7","5,9","52,4","76,5","5,9","0,9","13,7",,,,,,,,,,,,,,,"27,3","9,1","54,7","72,7","18,2","0,9","8,9","80,4","6,5","51,3","82,6","15,2","0,9","37,1",,,,,,,,"11,1","11,1","54,8","66,7","0,0","1,0","7,3",,,,,,,
3151,Gifhorn,Kreise,"51,5","18,0","54,7","62,2","33,5","0,9","133,1",,,,,,,,"66,7","16,7","57,7","83,3","16,7","1,0","3,4","33,3","22,2","54,9","55,6","44,4","1,0","5,1","23,5","17,6","57,0","41,2","47,1","0,8","9,7","55,6","22,2","53,7","38,9","38,9","1,0","10,3","41,2","24,5","57,7","64,7","34,3","1,0","58,3","42,9","0,0","50,4","28,6","71,4","0,7","4,0","33,3","0,0","58,7","100,0","0,0","1,0","1,7",,,,,,,,"66,7","13,3","54,1","33,3","60,0","0,9","8,6",,,,,,,,,,,,,,,"63,6","9,1","50,9","27,3","63,6","0,9","6,3","87,2","10,3","48,1","94,9","2,6","0,8","22,3",,,,,,,,"33,3","0,0","52,5","83,3","16,7","0,8","3,4",,,,,,,
3153,Goslar,Kreise,"47,5","16,3","55,0","69,8","26,2","0,9","146,8",,,,,,,,"66,7","33,3","65,3","66,7","0,0","0,8","2,2","60,0","30,0","56,9","50,0","50,0","0,9","7,3","12,5","12,5","53,8","25,0","68,8","0,7","11,6","71,4","7,1","57,6","71,4","21,4","1,0","10,2","44,6","18,5","56,6","73,9","26,1","1,0","66,9","16,7","16,7","56,3","83,3","16,7","1,0","4,4","20,0","0,0","54,2","100,0","0,0","1,0","3,6",,,,,,,,"50,0","16,7","51,2","100,0","0,0","1,0","4,4",,,,,,,,,,,,,,,"38,5","0,0","48,5","30,8","46,2","0,9","9,5","78,1","18,8","51,9","84,4","9,4","0,8","23,3",,,,,,,,"0,0","20,0","53,8","100,0","0,0","1,0","3,6",,,,,,,
3154,Helmstedt,Kreise,"55,7","19,7","56,1","65,6","33,6","0,9","133,0",,,,,,,,"50,0","50,0","71,8","25,0","75,0","0,6","4,4","100,0","50,0","56,3","25,0","75,0","0,8","4,4","27,3","9,1","55,0","27,3","63,6","0,7","12,0","41,7","41,7","63,7","50,0","50,0","0,8","13,1","55,8","15,4","56,1","76,9","23,1","1,0","56,7","75,0","25,0","57,0","75,0","25,0","0,9","4,4","100,0","0,0","55,0","100,0","0,0","1,0","1,1",,,,,,,,"50,0","25,0","51,5","37,5","62,5","0,8","8,7",,,,,,,,,,,,,,,"50,0","0,0","51,0","33,3","66,7","0,8","6,5","82,4","17,6","51,3","100,0","0,0","0,8","18,5",,,,,,,,"0,0","0,0","57,7","100,0","0,0","1,0","3,3",,,,,,,
3155,Northeim,Kreise,"51,4","18,0","56,4","73,4","24,8","0,9","166,9",,,,,,,,"50,0","25,0","57,8","100,0","0,0","0,8","6,0","40,0","20,0","57,2","60,0","40,0","0,9","7,5","10,5","15,8","59,4","26,3","68,4","0,7","14,3","80,0","15,0","58,1","55,0","45,0","0,8","15,0","46,7","18,1","55,8","77,1","21,9","0,9","78,9","40,0","20,0","53,6","100,0","0,0","1,0","3,8","33,3","33,3","59,7","100,0","0,0","1,0","2,3",,,,,,,,"90,0","0,0","49,4","90,0","10,0","0,8","7,5",,,,,,,,,,,,,,,"55,6","0,0","56,4","66,7","33,3","0,8","6,8","75,0","28,6","57,3","96,4","0,0","0,7","21,0",,,,,,,,"20,0","20,0","57,4","40,0","40,0","0,9","3,8",,,,,,,
3157,Peine,Kreise,"54,8","13,4","55,3","75,8","21,5","0,9","139,5",,,,,,,,"0,0","33,3","59,3","66,7","0,0","1,0","2,2","28,6","0,0","51,3","85,7","14,3","1,0","5,2","16,7","22,2","54,3","55,6","22,2","0,9","13,5","71,4","7,1","53,9","71,4","28,6","0,9","10,5","55,3","14,5","56,8","71,1","28,9","1,0","57,0","20,0","0,0","57,0","100,0","0,0","1,0","3,7","33,3","33,3","62,3","100,0","0,0","1,0","2,2",,,,,,,,"75,0","0,0","56,2","75,0","25,0","0,8","9,0",,,,,,,,,,,,,,,"44,4","0,0","52,1","44,4","55,6","0,8","6,7","82,9","20,0","53,1","100,0","0,0","0,7","26,2",,,,,,,,"25,0","0,0","56,0","75,0","25,0","1,0","3,0",,,,,,,
3158,Wolfenbüttel,Kreise,"60,1","9,5","53,3","72,6","23,8","0,9","139,5",,,,,,,,"100,0","0,0","60,0","100,0","0,0","1,0","0,8","85,7","14,3","53,0","57,1","42,9","0,9","5,8","15,4","0,0","54,2","76,9","0,0","1,0","10,8","85,7","7,1","51,9","71,4","14,3","1,0","11,6","55,6","8,3","53,9","63,9","34,7","1,0","59,8","50,0","0,0","52,2","66,7","33,3","0,8","5,0","50,0","25,0","54,0","25,0","75,0","1,0","3,3",,,,,,,,"50,0","0,0","50,6","87,5","12,5","1,0","6,6",,,,,,,,,,,,,,,"20,0","0,0","59,4","100,0","0,0","1,0","4,2","85,3","20,6","51,7","91,2","8,8","0,7","28,2",,,,,,,,"25,0","0,0","55,3","75,0","25,0","0,9","3,3",,,,,,,
3159,Göttingen,Kreise,"56,3","15,1","55,3","73,2","21,7","0,8","234,4",,,,,,,,"67,4","14,0","57,6","93,0","4,7","0,7","13,1","48,3","10,3","54,7","65,5","27,6","1,0","8,8","9,7","6,5","53,1","33,9","58,1","0,7","18,9","67,7","10,8","55,2","50,8","32,3","0,9","19,8","55,4","14,9","55,2","72,3","27,7","0,9","73,8","33,3","19,0","58,9","76,2","23,8","0,9","6,4","68,8","12,5","56,9","81,3","18,8","0,9","4,9",,,,,,,,"44,1","5,9","52,4","58,8","26,5","0,8","10,4",,,,,,,,,,,,,,,"40,5","5,4","53,9","73,0","13,5","0,9","11,3","76,0","24,0","56,1","92,6","2,9","0,6","62,2",,,,,,,,"18,8","6,3","53,6","62,5","31,3","0,8","4,9",,,,,,,
3241,Region Hannover,Kreise,"54,7","12,3","54,2","69,8","21,3","0,9","200,1",,,,,,,,"65,2","28,3","59,2","94,6","3,3","0,7","8,0","47,3","17,6","51,8","53,8","41,8","0,9","7,9","19,7","3,8","53,9","51,7","13,9","0,9","20,6","74,4","7,9","53,9","57,2","30,2","0,9","18,7","53,1","12,2","54,8","72,4","27,5","1,0","72,3","33,3","17,3","54,8","65,4","19,8","0,9","7,0","57,4","11,1","50,4","72,2","22,2","0,9","4,7",,,,,,,,"60,3","6,8","52,6","47,3","23,3","0,9","12,7",,,,,,,,,,,,,,,"48,6","12,6","56,0","67,6","16,2","0,9","9,6","77,5","16,9","53,1","90,3","8,2","0,7","33,9",,,,,,,,"12,7","7,3","55,2","67,3","21,8","1,0","4,8",,,,,,,
3251,Diepholz,Kreise,"51,1","12,3","53,0","73,5","22,0","0,8","143,0",,,,,,,,"40,0","40,0","64,6","80,0","0,0","0,6","2,3","42,9","7,1","51,6","71,4","28,6","0,9","6,5","3,2","3,2","52,5","32,3","41,9","0,7","14,4","78,3","8,7","54,3","69,6","21,7","0,9","10,6","43,3","15,0","54,2","77,5","22,5","0,9","55,6","16,7","0,0","57,7","66,7","33,3","1,0","2,8","40,0","0,0","53,2","100,0","0,0","1,0","2,3",,,,,,,,"63,2","5,3","50,0","42,1","57,9","0,9","8,8",,,,,,,,,,,,,,,"16,7","16,7","56,2","50,0","33,3","0,8","2,8","85,1","14,9","50,2","93,2","4,1","0,7","34,3",,,,,,,,"0,0","16,7","56,0","83,3","16,7","0,8","2,8",,,,,,,
3252,Hameln-Pyrmont,Kreise,"43,4","11,7","55,4","75,4","16,8","0,9","172,6",,,,,,,,"70,0","0,0","56,6","100,0","0,0","0,7","6,7","9,1","18,2","56,3","72,7","27,3","0,9","7,4","10,3","3,4","54,3","37,9","34,5","0,7","19,6","65,5","6,9","55,9","55,2","34,5","0,9","19,6","38,6","16,8","56,9","85,1","13,9","1,0","68,1","33,3","0,0","48,0","83,3","16,7","1,0","4,0","60,0","0,0","54,4","100,0","0,0","1,0","3,4",,,,,,,,"54,5","18,2","58,9","54,5","18,2","0,9","7,4",,,,,,,,,,,,,,,"15,4","15,4","57,3","61,5","7,7","0,9","8,8","82,9","11,4","51,6","97,1","2,9","0,7","23,6",,,,,,,,"0,0","0,0","50,7","66,7","16,7","1,0","4,0",,,,,,,
3254,Hildesheim,Kreise,"51,0","13,2","53,7","62,3","29,5","0,9","166,6",,,,,,,,"72,7","9,1","60,8","90,9","9,1","0,8","4,0","31,3","6,3","53,1","37,5","62,5","0,9","5,8","8,2","12,2","56,0","18,4","49,0","0,8","17,7","74,4","16,3","54,9","55,8","32,6","0,9","15,5","47,4","16,3","54,8","71,1","28,9","1,0","68,7","9,1","0,0","47,9","72,7","9,1","1,0","4,0","66,7","0,0","49,9","50,0","8,3","1,0","4,3",,,,,,,,"63,0","11,1","52,3","59,3","18,5","0,8","9,8",,,,,,,,,,,,,,,"63,6","13,6","54,6","31,8","63,6","0,8","8,0","82,4","10,3","49,1","89,7","8,8","0,7","24,6",,,,,,,,"0,0","16,7","54,0","41,7","41,7","0,8","4,3",,,,,,,
3255,Holzminden,Kreise,"43,3","26,9","56,2","82,7","16,3","0,9","146,2",,,,,,,,"100,0","100,0","66,0","100,0","0,0","1,0","1,4","33,3","0,0","52,3","100,0","0,0","1,0","4,2","25,0","12,5","54,9","25,0","75,0","0,8","11,2","57,1","14,3","53,7","71,4","14,3","1,0","9,8","30,2","32,1","57,8","84,9","15,1","1,0","74,5","0,0","0,0","55,0","100,0","0,0","1,0","4,2","50,0","50,0","62,0","50,0","50,0","1,0","2,8",,,,,,,,"66,7","0,0","58,3","100,0","0,0","1,0","4,2",,,,,,,,,,,,,,,"33,3","66,7","62,7","66,7","33,3","1,0","4,2","94,4","27,8","52,0","100,0","0,0","0,6","25,3",,,,,,,,"0,0","0,0","53,3","100,0","0,0","1,0","4,2",,,,,,,
3256,Nienburg (Weser),Kreise,"43,8","13,8","55,4","79,4","15,6","0,9","131,7",,,,,,,,"50,0","25,0","65,0","100,0","0,0","0,6","3,3","14,3","14,3","52,7","28,6","71,4","0,9","5,8","18,8","0,0","53,4","50,0","12,5","1,0","13,2","70,0","0,0","58,9","100,0","0,0","1,0","8,2","42,3","18,3","56,8","80,3","18,3","1,0","58,5","20,0","20,0","53,2","100,0","0,0","1,0","4,1","33,3","0,0","55,7","66,7","33,3","1,0","2,5",,,,,,,,"85,7","0,0","47,0","100,0","0,0","1,0","5,8",,,,,,,,,,,,,,,"40,0","0,0","53,4","80,0","20,0","0,9","4,1","63,0","22,2","54,4","96,3","3,7","0,8","22,2",,,,,,,,"0,0","0,0","53,2","40,0","40,0","0,9","4,1",,,,,,,
3257,Schaumburg,Kreise,"51,2","12,6","54,1","67,1","26,4","0,9","155,8",,,,,,,,"71,4","28,6","61,6","100,0","0,0","0,6","4,4","40,0","20,0","57,6","70,0","30,0","1,0","6,3","17,2","0,0","51,8","41,4","17,2","0,8","18,4","75,0","5,0","52,0","55,0","30,0","0,8","12,7","51,9","16,3","54,8","62,5","37,5","0,9","65,9","16,7","33,3","61,3","66,7","33,3","1,0","3,8","40,0","20,0","52,0","60,0","40,0","0,8","3,2",,,,,,,,"58,3","8,3","52,8","75,0","25,0","1,0","7,6",,,,,,,,,,,,,,,"66,7","0,0","52,6","66,7","33,3","0,9","5,7","69,2","12,8","52,3","94,9","5,1","0,8","24,7",,,,,,,,"0,0","0,0","59,0","80,0","0,0","1,0","3,2",,,,,,,
3351,Celle,Kreise,"53,1","14,1","54,4","75,1","20,2","0,9","155,0",,,,,,,,"100,0","25,0","57,5","75,0","25,0","0,6","2,2","54,5","0,0","50,7","81,8","18,2","1,0","6,2","13,6","13,6","56,2","68,2","4,5","1,0","12,3","81,0","0,0","53,5","81,0","14,3","0,9","11,7","50,8","25,0","57,3","76,6","23,4","0,9","69,4","54,5","0,0","48,3","72,7","18,2","1,0","6,2","57,1","0,0","52,1","85,7","14,3","1,0","3,9",,,,,,,,"66,7","0,0","49,5","46,7","53,3","0,9","8,4",,,,,,,,,,,,,,,"28,6","0,0","50,7","50,0","28,6","0,9","7,8","72,5","10,0","51,8","92,5","7,5","0,8","22,4",,,,,,,,"12,5","0,0","50,3","50,0","25,0","0,8","4,5",,,,,,,
3352,Cuxhaven,Kreise,"45,2","17,4","56,0","70,3","25,9","0,9","130,7",,,,,,,,"50,0","50,0","61,3","50,0","50,0","1,0","2,0","38,5","23,1","54,6","46,2","53,8","0,8","6,6","12,0","4,0","55,0","36,0","48,0","0,7","12,6","58,8","17,6","54,9","82,4","11,8","1,0","8,6","34,7","22,0","58,0","78,8","21,2","0,9","59,6","28,6","0,0","49,3","100,0","0,0","1,0","3,5","66,7","16,7","58,2","66,7","33,3","0,8","3,0",,,,,,,,"66,7","11,1","55,4","77,8","11,1","1,0","4,5",,,,,,,,,,,,,,,"60,0","0,0","54,2","50,0","50,0","0,8","5,0","86,0","18,6","54,0","67,4","25,6","0,7","21,7",,,,,,,,"14,3","0,0","50,1","85,7","0,0","0,8","3,5",,,,,,,
3353,Harburg,Kreise,"57,2","8,5","53,4","77,2","18,0","0,9","141,1",,,,,,,,"57,1","0,0","60,7","100,0","0,0","0,8","2,8","33,3","13,3","49,5","53,3","46,7","0,9","6,0","22,2","14,8","55,9","51,9","25,9","0,9","10,7","85,7","7,1","51,6","82,1","3,6","1,0","11,1","55,6","5,6","53,0","77,5","22,5","1,0","63,6","25,0","0,0","54,1","75,0","0,0","1,0","4,8","87,5","0,0","51,0","87,5","12,5","0,9","3,2",,,,,,,,"44,4","11,1","54,9","83,3","16,7","0,9","7,2",,,,,,,,,,,,,,,"64,7","11,8","55,3","70,6","17,6","0,9","6,8","83,3","14,8","54,1","90,7","5,6","0,7","21,5",,,,,,,,"11,1","11,1","51,6","66,7","33,3","0,9","3,6",,,,,,,
3354,Lüchow-Dannenberg,Kreise,"53,8","15,0","56,0","85,0","10,0","0,8","165,4",,,,,,,,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","50,0","0,0","57,5","100,0","0,0","1,0","4,1","14,3","0,0","55,4","57,1","42,9","0,7","14,5","85,7","14,3","56,6","57,1","14,3","0,9","14,5","37,5","9,4","56,3","90,6","9,4","1,0","66,2","0,0","100,0","66,0","100,0","0,0","1,0","2,1","0,0","0,0","0,0","0,0","0,0","0,0","0,0",,,,,,,,"66,7","0,0","56,0","100,0","0,0","1,0","6,2",,,,,,,,,,,,,,,"66,7","0,0","56,3","66,7","33,3","1,0","6,2","79,2","29,2","54,8","91,7","0,0","0,5","49,6",,,,,,,,"0,0","0,0","62,0","100,0","0,0","1,0","2,1",,,,,,,
3355,Lüneburg,Kreise,"53,2","12,6","54,5","78,7","17,2","0,9","190,2",,,,,,,,"60,0","35,0","62,0","75,0","10,0","0,6","10,9","40,0","13,3","55,5","33,3","66,7","0,9","8,2","14,8","11,1","54,2","70,4","25,9","0,9","14,8","78,1","3,1","50,7","62,5","25,0","0,9","17,5","47,9","9,2","55,7","83,2","16,8","1,0","65,1","33,3","11,1","56,3","100,0","0,0","1,0","4,9","75,0","12,5","54,0","62,5","37,5","1,0","4,4",,,,,,,,"47,6","9,5","52,1","66,7","23,8","0,8","11,5",,,,,,,,,,,,,,,"43,8","12,5","55,6","62,5","18,8","0,9","8,7","73,3","18,7","52,7","97,3","1,3","0,7","41,0",,,,,,,,"0,0","0,0","49,3","83,3","16,7","1,0","3,3",,,,,,,
3356,Osterholz,Kreise,"53,8","9,2","54,1","78,3","19,6","0,8","162,7",,,,,,,,"100,0","100,0","66,0","100,0","0,0","1,0","0,9","42,9","14,3","49,4","57,1","42,9","0,9","6,2","0,0","5,9","53,5","29,4","70,6","0,5","15,0","76,9","0,0","49,5","84,6","7,7","1,0","11,5","45,2","13,7","56,5","80,8","19,2","1,0","64,5","25,0","0,0","49,0","100,0","0,0","1,0","3,5","75,0","0,0","57,3","75,0","25,0","0,8","3,5",,,,,,,,"54,5","0,0","52,5","63,6","27,3","0,8","9,7",,,,,,,,,,,,,,,"71,4","0,0","53,1","71,4","14,3","0,9","6,2","81,8","9,1","53,1","97,7","0,0","0,7","38,9",,,,,,,,"33,3","0,0","50,0","66,7","33,3","1,0","2,7",,,,,,,
3357,Rotenburg (Wümme),Kreise,"49,4","11,2","54,2","63,5","27,7","0,8","152,4",,,,,,,,"83,3","50,0","64,3","100,0","0,0","0,8","3,7","20,0","20,0","54,4","60,0","40,0","0,9","6,1","21,9","6,3","53,5","34,4","21,9","0,7","19,6","61,1","22,2","58,0","61,1","27,8","0,9","11,0","45,7","12,8","55,5","78,7","21,3","0,9","57,5","27,3","0,0","52,5","54,5","36,4","0,8","6,7","60,0","0,0","53,0","40,0","60,0","0,9","3,1",,,,,,,,"69,2","7,7","54,2","53,8","30,8","0,9","8,0",,,,,,,,,,,,,,,"58,8","0,0","50,6","5,9","94,1","0,5","10,4","81,1","8,1","50,0","83,8","10,8","0,7","22,6",,,,,,,,"0,0","16,7","54,7","50,0","33,3","1,0","3,7",,,,,,,
